date,IPG3344S,USINFO,PAYEMS,chip_yoy,software_emp_yoy,payems_yoy
2008-07-01,36.5835,2987,137497,24.229160158107078,-1.646361540994401,-0.3962504708643566
2008-08-01,36.2134,2972,137211,20.956471782813168,-1.8494055482166427,-0.5811046785447749
2008-09-01,35.4506,2962,136760,15.748368285810365,-2.2764764104255986,-0.9695942765697074
2008-10-01,33.0694,2951,136291,3.5104028746803406,-2.5429326287978893,-1.3634883300162826
2008-11-01,29.6703,2931,135541,-10.7990126960553,-3.1074380165289295,-1.987851616168923
2008-12-01,26.4554,2911,134847,-23.235799345388706,-3.8003965631196346,-2.563676433397155
2009-01-01,25.7565,2891,134079,-25.621588841722254,-4.461335095836083,-3.1158095540894992
2009-02-01,26.4467,2878,133318,-26.264944015702362,-4.670420669095732,-3.6225231151819193
2009-03-01,27.437,2864,132494,-25.744798319873553,-5.196954650777885,-4.169710470927757
2009-04-01,28.1607,2832,131822,-24.277616740253947,-6.007301692665113,-4.504491451753112
2009-05-01,28.8107,2807,131466,-23.055126017204675,-6.682180851063835,-4.631812609266528
2009-06-01,29.5193,2795,131008,-21.387521837317315,-6.864378540486504,-4.859840232389256
2009-07-01,30.8125,2778,130662,-15.774871185097105,-6.99698694342149,-4.97101754947381
2009-08-01,31.7491,2767,130472,-12.327757128576721,-6.897711978465681,-4.911413807930853
2009-09-01,33.2342,2769,130246,-6.252080359711821,-6.515867656988517,-4.76308862240421
2009-10-01,34.4543,2764,130061,4.187859471293698,-6.336834971196204,-4.571101540087019
2009-11-01,35.6256,2752,130057,20.0715867382534,-6.10713067212555,-4.0460082189153095
2009-12-01,35.8859,2745,129808,35.64678666737224,-5.702507729302642,-3.7368276639450637
2010-01-01,37.7084,2739,129802,46.40343214334246,-5.257696298858527,-3.18991042594291
2010-02-01,39.7907,2737,129706,50.45620058457199,-4.899235580264072,-2.7093115708306414
2010-03-01,41.8052,2719,129866,52.367970259139106,-5.062849162011174,-1.9834860446510838
2010-04-01,43.3374,2714,130120,53.893191575493525,-4.1666666666666625,-1.2911350153995582
2010-05-01,44.5459,2708,130642,54.61581981694301,-3.526897043106525,-0.6267780262577349
2010-06-01,44.9888,2701,130510,52.40469794337941,-3.363148479427547,-0.3801294577430392
2010-07-01,45.9565,2703,130415,49.14888438133873,-2.699784017278617,-0.1890373635793141
2010-08-01,46.8431,2701,130415,47.54150511353079,-2.3852547885796938,-0.0436875344901555
2010-09-01,47.6073,2697,130341,43.247919312034,-2.600216684723722,0.07293890023494232
2010-10-01,48.4053,2695,130620,40.49131748431978,-2.496382054992763,0.4297983254011539
2010-11-01,50.1826,2689,130749,40.86106619958683,-2.289244186046513,0.5320743981485077
2010-12-01,52.5176,2682,130830,46.34605792247095,-2.2950819672131195,0.7873166522864627
2011-01-01,53.7716,2678,130837,42.59846612425879,-2.2270901788974062,0.7973682994098619
2011-02-01,54.1177,2672,131057,36.00590087633542,-2.3748629886737316,1.041586356837776
2011-03-01,53.7497,2672,131283,28.57180446451637,-1.7285766826038995,1.0911246977653999
2011-04-01,53.7194,2674,131597,23.95621333997886,-1.4738393515106862,1.135106055948354
2011-05-01,54.0203,2679,131703,21.268848536004413,-1.0709010339734149,0.8121431086480557
2011-06-01,54.2273,2685,131931,20.535110960950288,-0.5923731951129163,1.0888054555206583
2011-07-01,53.6659,2675,131992,16.77542893823507,-1.0358860525342184,1.2092167312042434
2011-08-01,55.0189,2632,132125,17.45358441264562,-2.5546094039244682,1.3111988651612227
2011-09-01,54.9714,2676,132344,15.468426060709174,-0.7786429365962189,1.53673824813374
2011-10-01,54.7035,2677,132553,13.011385116919016,-0.6679035250463872,1.4798652580003013
2011-11-01,55.2388,2676,132690,10.075603894577,-0.4834510970621042,1.4845237822086688
2011-12-01,55.9485,2679,132888,6.532857556323979,-0.11185682326622093,1.573033707865168
2012-01-01,56.5696,2665,133246,5.2034903183092895,-0.4854368932038833,1.8412222842162373
2012-02-01,57.7653,2676,133509,6.74012384118321,0.14970059880239361,1.8709416513425392
2012-03-01,58.3927,2678,133748,8.63818774802465,0.22455089820359042,1.8776231499889606
2012-04-01,59.087,2680,133825,9.991920981991619,0.2243829468960401,1.693047713853657
2012-05-01,59.9974,2685,133932,11.064544254659815,0.22396416573349232,1.6924443634541264
2012-06-01,61.0013,2674,134013,12.491862954637245,-0.4096834264432081,1.5780976419492054
2012-07-01,60.6111,2679,134157,12.941551338932179,0.14953271028037562,1.6402509242984475
2012-08-01,59.8824,2675,134339,8.839689633925785,1.6337386018236977,1.6756859035004679
2012-09-01,60.984,2670,134517,10.937687597550717,-0.22421524663677195,1.6419331439279539
2012-10-01,62.4098,2666,134669,14.087398429716558,-0.4109077325364252,1.5963425950374477
2012-11-01,62.1728,2674,134825,12.552770878440533,-0.07473841554559435,1.6090134900896835
2012-12-01,62.3427,2677,135074,11.428724630687137,-0.0746547219111604,1.6449942808981932
2013-01-01,62.7268,2662,135257,10.884291209412833,-0.11257035647279645,1.5092385512510686
2013-02-01,62.014,2698,135546,7.355107651133119,0.8221225710014934,1.52573983776374
2013-03-01,62.6561,2700,135689,7.301255122643768,0.821508588498876,1.4512366540060384
2013-04-01,63.8934,2696,135873,8.134445817184833,0.5970149253731405,1.5303568092658315
2013-05-01,64.9148,2710,136096,8.19602182761252,0.9310986964618184,1.6157453035869018
2013-06-01,65.7834,2705,136279,7.839341128795607,1.1593118922961887,1.690880735451028
2013-07-01,66.8912,2720,136391,10.361303457617499,1.5304217991787938,1.6652131457918662
2013-08-01,68.0148,2691,136646,13.580618011302148,0.5981308411215025,1.7172972852261825
2013-09-01,68.6801,2708,136821,12.619867506231142,1.4232209737827795,1.7127946653582748
2013-10-01,70.6466,2718,137041,13.1979272486052,1.9504876219054834,1.7613556200758884
2013-11-01,71.7685,2722,137317,15.43391965618406,1.7950635751682764,1.8483218987576544
2013-12-01,72.8464,2727,137372,16.84832386149462,1.8677624206201004,1.701289663443739
2014-01-01,74.522,2724,137561,18.80408374092095,2.3290758827948954,1.703423852369923
2014-02-01,76.7132,2718,137712,23.70303479859386,0.7412898443291294,1.5979814970563444
2014-03-01,78.497,2725,137985,25.282294940157456,0.92592592592593,1.6921047395146216
2014-04-01,80.0616,2721,138298,25.304961075791855,0.927299703264084,1.7847548813965997
2014-05-01,81.8774,2717,138513,26.130558824798044,0.25830258302583786,1.7759522689865914
2014-06-01,82.4052,2722,138849,25.267468692709706,0.628465804066547,1.8858371429200327
2014-07-01,82.7456,2725,139072,23.701772430454238,0.18382352941177516,1.965672221774173
2014-08-01,82.6163,2733,139269,21.46812164411276,1.5607580824972045,1.9195585673931204
2014-09-01,82.6105,2734,139563,20.28302230194774,0.9601181683899451,2.004078321310332
2014-10-01,82.3956,2727,139798,16.630665877763384,0.3311258278145601,2.011806685590445
2014-11-01,81.9877,2735,140089,14.239116046733603,0.4775900073475281,2.0186866884653654
2014-12-01,82.1515,2737,140364,12.773589360627291,0.3667033370003736,2.1780275456424913
2015-01-01,82.1504,2740,140568,10.236440245833434,0.5873715124816492,2.1859393287341655
2015-02-01,81.8215,2741,140827,6.65895830183072,0.8462104488594635,2.261967003601728
2015-03-01,81.026,2737,140923,3.221779176274242,0.4403669724770687,2.1292169438707154
2015-04-01,80.5543,2742,141196,0.61540114112133,0.7717750826901959,2.095474988792323
2015-05-01,79.9374,2747,141538,-2.3693961947985676,1.1041589988958433,2.183910535473199
2015-06-01,80.4261,2748,141709,-2.4016688267245123,0.9551800146950784,2.0597915721395132
2015-07-01,79.8745,2752,141991,-3.469791747234896,0.9908256880734045,2.09891279337322
2015-08-01,80.2585,2751,142125,-2.8539162368685034,0.658616904500553,2.0507076233763355
2015-09-01,80.721,2764,142275,-2.2872395155579484,1.097293343087058,1.9432084434986452
2015-10-01,81.048,2766,142579,-1.635524227021834,1.4301430143014215,1.98929884547705
2015-11-01,81.2548,2751,142808,-0.8939145749911281,0.5850091407678226,1.9409089935683799
2015-12-01,82.4698,2761,143077,0.3874548851816595,0.8768724881256906,1.9328317802285389
2016-01-01,81.6281,2762,143210,-0.635785096603303,0.8029197080291928,1.8795173866029247
2016-02-01,82.5464,2775,143406,0.8859529585744541,1.2404232032105167,1.831324958992231
2016-03-01,82.9313,2785,143662,2.3514674302075766,1.753744976251359,1.9436145980429087
2016-04-01,83.7862,2789,143854,4.012076326155145,1.7140773158278666,1.882489588940195
2016-05-01,84.7635,2751,143900,6.037349225769151,0.14561339643246463,1.6688097895971366
2016-06-01,86.0963,2801,144147,7.050198878224845,1.9286754002911133,1.7204270723807147
2016-07-01,88.2021,2799,144520,10.42585556091118,1.7078488372092915,1.7810988020367402
2016-08-01,89.4199,2803,144661,11.414865715157907,1.8902217375499797,1.7843447669305235
2016-09-01,91.3266,2817,144967,13.13858847140148,1.917510853835025,1.8921103496749359
2016-10-01,92.678,2814,145065,14.349521271345367,1.7353579175704903,1.743594779034785
2016-11-01,93.5939,2812,145183,15.1856874916928,2.2173754998182416,1.663072096801299
2016-12-01,94.1908,2817,145408,14.21247535461465,2.0282506338283213,1.6291926724770533
2017-01-01,95.0183,2821,145628,16.40390992807623,2.136133236784943,1.6884295789400205
2017-02-01,96.0273,2815,145846,16.331299729606606,1.441441441441449,1.701462979233792
2017-03-01,97.5229,2813,145970,17.594804374223028,1.005385996409336,1.6065487045982874
2017-04-01,101.0176,2804,146175,20.565916582921773,0.5378271782000787,1.613441405869831
2017-05-01,101.0408,2801,146380,19.203194771334363,1.817520901490366,1.7234190410006844
2017-06-01,100.548,2811,146583,16.785506461950163,0.3570153516601282,1.6899415180336774
2017-07-01,99.5657,2809,146772,12.883593474531786,0.35727045373348254,1.5582618322723452
2017-08-01,99.3714,2813,146919,11.128954516835732,0.3567606136282597,1.5608906339649176
2017-09-01,100.0478,2816,147008,9.549463135603432,-0.03549875754348397,1.407906627025457
2017-10-01,101.3948,2811,147149,9.405468395951576,-0.10660980810234255,1.436597387378069
2017-11-01,103.144,2815,147372,10.2037632794445,0.10668563300142431,1.507752285047137
2017-12-01,105.3014,2818,147523,11.795844180111015,0.035498757543495074,1.4545279489436513
2018-01-01,106.5123,2817,147660,12.096617177954139,-0.14179369018079147,1.3953360617463773
2018-02-01,106.2109,2819,148054,10.604900897973813,0.1420959147424572,1.5139256476008889
2018-03-01,105.5107,2826,148280,8.19069162217283,0.4621400639886142,1.5825169555388152
2018-04-01,106.0022,2838,148420,4.934387671059293,1.2125534950071293,1.5358303403454787
2018-05-01,106.3259,2841,148742,5.230659298026152,1.4280614066404906,1.6136084164503295
2018-06-01,107.3727,2838,148960,6.787504475474404,0.9605122732123883,1.621606871192438
2018-07-01,107.5357,2841,149020,8.004764693061972,1.1391954432182327,1.531627285858339
2018-08-01,107.8675,2840,149277,8.549844321404354,0.9598293636686739,1.6049660016743905
2018-09-01,106.6054,2838,149358,6.554466964790828,0.78125,1.5985524597300849
2018-10-01,105.2557,2850,149527,3.807788959591618,1.387406616862319,1.6160490387294502
2018-11-01,103.0036,2850,149617,-0.1361203753974971,1.243339253996445,1.5233558613576559
2018-12-01,102.4992,2851,149809,-2.6611232139363783,1.1710432931156811,1.5495888776665412
2019-01-01,103.7506,2842,150060,-2.5928460844428236,0.8874689385871548,1.6253555465258085
2019-02-01,104.7604,2843,150067,-1.3656790404751207,0.8513657325292634,1.3596390506166678
2019-03-01,105.3679,2849,150295,-0.13534172363560693,0.8138711960367973,1.358915565147023
2019-04-01,105.8286,2846,150591,-0.16377018590181258,0.28188865398168783,1.4627408705026212
2019-05-01,105.8115,2858,150618,-0.4837955756781809,0.5983808518127409,1.2612443022145703
2019-06-01,106.7633,2875,150838,-0.5675558126041258,1.3037350246652535,1.2607411385606948
2019-07-01,107.5196,2866,150937,-0.014971772164973363,0.8799718409010948,1.2864045094618248
2019-08-01,109.1758,2865,151169,1.2128769091709568,0.8802816901408494,1.267442405728958
2019-09-01,108.7369,2871,151365,1.999429672418107,1.1627906976744207,1.3437512553730047
2019-10-01,108.9746,2874,151460,3.533205327597444,0.8421052631578885,1.2927431166277703
2019-11-01,110.9638,2885,151667,7.728079406933341,1.2280701754386003,1.3701651550291682
2019-12-01,112.6269,2891,151794,9.88076004495646,1.4030164854436977,1.325020526136611
2020-01-01,110.9344,2901,152031,6.924104535299058,2.0760028149190646,1.3134746101559402
2020-02-01,108.6923,2910,152293,3.753231182775174,2.356665494196264,1.4833374426089785
2020-03-01,109.4757,2902,150895,3.8985307669603397,1.8603018603018606,0.39921487740777195
2020-04-01,107.5225,2643,130426,1.600607019274558,-7.132817990161633,-13.390574469921845
2020-05-01,107.1574,2609,133040,1.2719789436876017,-8.712386284114771,-11.67058386115869
2020-06-01,109.2417,2622,137671,2.321396959442046,-8.799999999999997,-8.72923268672351
2020-07-01,111.7799,2622,139255,3.962347330161209,-8.513607815771106,-7.739652967794508
2020-08-01,112.4082,2640,140821,2.9607293924111433,-7.853403141361259,-6.845318815365586
2020-09-01,115.8024,2695,141770,6.497794217050523,-6.130268199233713,-6.338981931093713
2020-10-01,119.86,2684,142460,9.98893320094776,-6.610995128740427,-5.9421629473128235
2020-11-01,121.1263,2696,142733,9.158392196373955,-6.551126516464468,-5.89053650431538
2020-12-01,121.0366,2712,142548,7.466866263743377,-6.191629194050496,-6.091149847820077
2021-01-01,120.3158,2747,142863,8.4567095508697,-5.308514305411927,-6.030349073544217
2021-02-01,119.1051,2764,143380,9.580071449403494,-5.017182130584197,-5.85253425961797
2021-03-01,119.6459,2770,144232,9.289915478960165,-4.548587181254304,-4.415653268829322
2021-04-01,121.9916,2796,144587,13.456811365063137,5.78887627695801,10.857497738181031
2021-05-01,123.9862,2816,145065,15.704748342158359,7.934074357991561,9.038634996993377
2021-06-01,121.2857,2824,145820,11.025093897293804,7.704042715484372,5.919184141903533
2021-07-01,117.7423,2881,146762,5.334053796791727,9.87795575896262,5.390829772719119
2021-08-01,117.8182,2903,147314,4.812816146864751,9.962121212121211,4.61081798879428
2021-09-01,118.1095,2917,147771,1.992273044427395,8.237476808905386,4.232912463849892
2021-10-01,119.9345,2938,148572,0.062155848489897636,9.463487332339792,4.290327109364034
2021-11-01,122.4168,2957,149230,1.0654168417593812,9.68100890207715,4.551855562483809
2021-12-01,124.7074,2967,149816,3.032801648427008,9.402654867256643,5.098633442770151
2022-01-01,125.773,2984,150006,4.535730136856508,8.627593738623961,4.999895004304822
2022-02-01,128.9521,2990,150825,8.26748812603324,8.176555716353118,5.192495466592262
2022-03-01,129.5542,3018,151315,8.281353560798998,8.953068592057756,4.910838094181602
2022-04-01,127.9384,3034,151623,4.874761868849986,8.512160228898423,4.8662742846867335
2022-05-01,128.77,3057,151924,3.8583326208884605,8.558238636363647,4.728225278323506
2022-06-01,131.2495,3076,152358,8.215148199664114,8.92351274787535,4.483609930050747
2022-07-01,131.7061,3094,153072,11.859629037312835,7.3932662270045135,4.299478066529483
2022-08-01,132.8333,3097,153362,12.744295872793842,6.68274199104375,4.105516108448626
2022-09-01,134.0567,3095,153582,13.50204682942524,6.102159753171077,3.932435998944306
2022-10-01,132.9257,3100,153939,10.831912418861966,5.513955071477206,3.61238995234634
2022-11-01,133.4489,3115,154242,9.011916665032915,5.3432532972607305,3.358574013268112
2022-12-01,130.8489,3092,154342,4.924727802840878,4.2130097741826855,3.0210391413467264
2023-01-01,130.0403,3061,154776,3.392858562648593,2.580428954423586,3.1798728050878022
2023-02-01,133.54,3048,155066,3.5578327146281286,1.9397993311036865,2.811868059008793
2023-03-01,133.5331,3049,155134,3.0712242443702964,1.0271703114645536,2.5238740376036795
2023-04-01,135.8398,3043,155375,6.175940921568501,0.29663810151614456,2.474558609181976
2023-05-01,136.0676,3034,155655,5.6671584996505375,-0.7523716061498154,2.4558331797477795
2023-06-01,135.4366,3021,155880,3.1901835816517288,-1.7880364109232771,2.311660693892015
2023-07-01,136.6894,3001,156043,3.783651630410456,-3.005817711700065,1.940916692798167
2023-08-01,135.6233,2981,156261,2.1003769386140236,-3.745560219567323,1.8902987702299034
2023-09-01,134.4233,2975,156417,0.2734663765406875,-3.8772213247172838,1.8459194436847959
2023-10-01,136.4045,2951,156576,2.6171011324371385,-4.806451612903229,1.71301619472648
2023-11-01,137.8263,2962,156703,3.280206880686154,-4.911717495987156,1.5955446635806059
2023-12-01,138.9374,2963,156857,6.1815575064062545,-4.172056921086675,1.6294981275349452
2024-01-01,139.4212,2963,157032,7.21384063248085,-3.2015681149951014,1.4575903240812593
2024-02-01,138.2248,2958,157238,3.5081623483600444,-2.952755905511806,1.400693898082106
2024-03-01,138.3547,2951,157466,3.610790133682218,-3.2141685798622532,1.5032165740585635
2024-04-01,143.8737,2940,157530,5.914246045709737,-3.3848176141965114,1.3869670152856006
2024-05-01,144.2792,2930,157608,6.034941455570619,-3.427818061964405,1.2546978895634497
2024-06-01,143.4192,2930,157695,5.8939754837318725,-3.0122476001324117,1.16435719784449
2024-07-01,143.4068,2917,157748,4.9143532709924775,-2.799066977674114,1.0926475394602786
2024-08-01,148.7946,2909,157757,9.711679335335454,-2.4152968802415242,0.9573726009688865
2024-09-01,146.4195,2903,157912,8.924196921218265,-2.420168067226891,0.9557784639776967
2024-10-01,148.7125,2887,157945,9.02316272556989,-2.1687563537783783,0.8743357858164824
2024-11-01,148.1992,2885,158079,7.5260672310001775,-2.599594868332211,0.8780942292106797
2024-12-01,150.2275,2895,158316,8.126033738935657,-2.2949713128585847,0.9301465666180064
2025-01-01,158.0732,2877,158268,13.378166304693995,-2.9024637192035074,0.787100718324929
2025-02-01,159.6876,2876,158310,15.527459616508764,-2.772143340094657,0.681769038018798
2025-03-01,159.2281,2867,158377,15.086874533355221,-2.8464927143341257,0.578537589066852
2025-04-01,162.2271,2865,158485,12.756605272541123,-2.5510204081632626,0.6062337332571666
2025-05-01,164.3526,2864,158498,13.91288557186343,-2.2525597269624553,0.5646921476067268
2025-06-01,163.1741,2863,158478,13.774236643350424,-2.286689419795218,0.496528108056693
2025-07-01,171.5555,2861,158542,19.628567125129347,-1.9197805965032622,0.503334432132263
2025-08-01,169.197,2860,158472,13.71178792778771,-1.6844276383636947,0.45322869983581704
2025-09-01,166.2381,2859,158548,13.535492198785004,-1.515673441267651,0.4027559653477786
2025-10-01,170.629,2853,158408,14.737496847944854,-1.1776931070315189,0.29314001709455084
2025-11-01,171.6989,2848,158449,15.856833235267143,-1.2824956672443655,0.23406018509732895
2025-12-01,171.4386,2846,158497,14.11931903280026,-1.6925734024179628,0.11432830541449057
2026-01-01,175.2145,2834,158627,10.843900167770348,-1.4946124435175512,0.22683043950766368
